# opt_chain SPY | epoch 1785937708 | 2026-08-05 09:48:28 | spot 775.64 | exps 20260805 20260806 20260807 20260810 20260811 20260812 20260813 20260814 20260817 20260818 20260821
# fuente polygon_snapshot_v3 | greeks polygon_directo | iv polygon_directo | oi polygon_directo | vol day.volume(-1 si no cotizo) | bid/ask NO_ENTITLED(-1) | spot_src ibkr_bridge spot_edad_s 85 | band 0.1800 vencimientos 11 exp_hasta 2026-08-21
# strike right exp bid ask vol oi iv delta gamma
685.00 C 20260805 -1.00 -1.00 1 0 -1.0000 -1.0000 -1.000000
690.00 C 20260805 -1.00 -1.00 5 9 -1.0000 -1.0000 -1.000000
695.00 C 20260805 -1.00 -1.00 -1 0 -1.0000 -1.0000 -1.000000
700.00 C 20260805 -1.00 -1.00 103 24 1.6079 0.9737 0.001444
701.00 C 20260805 -1.00 -1.00 -1 0 0.0002 1.0000 -0.000000
702.00 C 20260805 -1.00 -1.00 1 1 -1.0000 -1.0000 -1.000000
703.00 C 20260805 -1.00 -1.00 -1 0 1.4573 0.9788 0.001314
704.00 C 20260805 -1.00 -1.00 2 0 0.0002 1.0000 -0.000000
705.00 C 20260805 -1.00 -1.00 45 45 -1.0000 -1.0000 -1.000000
706.00 C 20260805 -1.00 -1.00 -1 0 1.5737 0.9648 0.001869
707.00 C 20260805 -1.00 -1.00 7 6 -1.0000 -1.0000 -1.000000
708.00 C 20260805 -1.00 -1.00 8 7 -1.0000 -1.0000 -1.000000
709.00 C 20260805 -1.00 -1.00 12 12 1.4918 0.9660 0.001920
710.00 C 20260805 -1.00 -1.00 260 31 1.2142 0.9864 0.001084
711.00 C 20260805 -1.00 -1.00 4 9 -1.0000 -1.0000 -1.000000
712.00 C 20260805 -1.00 -1.00 1 2 1.3380 0.9738 0.001731
713.00 C 20260805 -1.00 -1.00 2 2 1.0390 0.9926 0.000733
714.00 C 20260805 -1.00 -1.00 1 2 -1.0000 -1.0000 -1.000000
715.00 C 20260805 -1.00 -1.00 2 7 1.3579 0.9652 0.002150
